"OBJECTID","STOPNAME","TRAPEZESTOPABBR","RUCUSSTOPABBR","STOPID","LATITUDE","LONGITUDE","ACCESSIBILITYMASK","ATSTREET","ONSTREET","POSITION","ORIENTATION","SERVICEPLANNINGSTOPTYPE","SHELTER","INSERT_TIMESTAMP","SDE_ID","SIGNUPID","SUPERVISOR_DISTRICT","shape","data_as_of","data_loaded_at"
"104764","Essex St&Folsom St E-FS/BI","ESSXFOLS",,"7993","37.786228","-122.395564",,"I-80 W OFF-RAMP","I-80 W OFF RAMP",,,,"0","1757027498000","16419817","150","6","POINT (-122.395564 37.786228)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103185","Mansell St&San Bruno Ave S-NS/PS","MANSSBR0","MANSSBRO","5349","37.721443","-122.401154",,"SAN BRUNO AVE","MANSELL ST","NS","SO",,"0","1757027498000","16411574","150","9","POINT (-122.401154 37.721443)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102927","The Embarcadero&Sansome St SW-FS","EMBRSAN0","EMBRSANS","4529","37.805022","-122.403314",,"SANSOME ST","THE EMBARCADERO","FS","SW","SI","0","1757027498000","16411129","150","3","POINT (-122.403314 37.805022)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104702","Blanken  Ave&Nueva  AveSW-NS/SB","BLKNNUV0","BLKNNUVA","7009","37.71119","-122.39747",,"NUEVA AVE","BLANKEN AVE","NS","NW",,"0","1757027498000","16415572","150","10","POINT (-122.39747 37.71119)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103398","Hyde St&Turk St NW-NS/BZ","HYDETUR0","HYDETURK","5087","37.782648","-122.415799",,"TURK ST","HYDE ST","NS","NW","BZ","0","1757027498000","16412334","150","5","POINT (-122.415799 37.782648)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105095","Mission St&Whittier St N-NS/BZ","MISSWHI0","MISSWHIT","5627","37.71048","-122.44834",,"WHITTIER ST","MISSION ST","NS","NO","BZ","0","1757027498000","16415952","150","11","POINT (-122.44834 37.71048)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103396","Noriega St&28th Ave NE-NS/BZ","NORI28A0","NORI28AV","5745","37.753898","-122.485993",,"28TH AVE","NORIEGA ST","NS","NE","BZ","0","1757027498000","16412331","150","4","POINT (-122.485993 37.753898)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102202","3rd St&Carroll Ave S-NS/SB",".3STCAR1","3STCARR","3116","37.7253","-122.3942",,"CARROLL AVE","03RD ST","NS","SO","BZ","0","1757027498000","16408723","150","10","POINT (-122.3942 37.7253)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102204","3rd St&Innes Ave SW-FS/BZ",".3STINE0","3STINES","3129","37.73932","-122.38926",,"INNES AVE","03RD ST","FS","SW","BZ","0","1757027498000","16408745","150","10","POINT (-122.38926 37.73932)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105136","Middle Point Rd&Innes Ave NW-NS/PS","MDPTINE0","MDPTINES","5500","37.734174","-122.379541",,"INNES AVE","MIDDLE POINT RD","NS","NW",,"0","1757027498000","16418924","150","10","POINT (-122.379541 37.734174)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104983","48th Ave&Point Lobos Ave SW-FS/BZ","48AVPTL1","48AVPTLO","3608","37.779023","-122.509411",,"POINT LOBOS AVE","48TH AVE","FS","SW","BZ","0","1757027498000","16415849","150","1","POINT (-122.509411 37.779023)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102195","14th St&Sanchez St SW-NS/PS","14STSNCZ","14STSNCZ","3261","37.767536","-122.431277",,"SANCHEZ ST","14TH ST","NS","SW",,"0","1757027498000","16408697","150","8","POINT (-122.431277 37.767536)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104280","Skyview Way&Cityview Way NW-NS/SB","SKVWCTV1","SKVWCTVW","6427","37.748925","-122.450449",,"CITYVIEW WAY","SKYVIEW WAY","NS","NW",,"0","1757027498000","16415118","150","7","POINT (-122.450449 37.748925)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104145","3rd St&Williams Ave SW-FS/BZ",".3STWLM0","3STWLMS","3150","37.729166","-122.392776",,"WILLIAMS AVE","3RD ST","FS","SW","BZ","1","1757027498000","16419178","150","10","POINT (-122.392776 37.729166)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104497","Sunnydale Ave&Cora St SE-FS/PS","SUNYCOR0","SUNYCORA","6570","37.70996","-122.40937",,"CORA ST","SUNNYDALE AVE","FS","NO",,"0","1757027498000","16415381","150","10","POINT (-122.40937 37.70996)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103869","3rd St&Mission Rock St SW-FS","3ST MRS1","3ST MRS1","7359","37.772832","-122.389717",,"MISSION ROCK ST","3RD ST","FS","SW","SI","0","1757027498000","16417683","150","6","POINT (-122.389717 37.772832)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102124","16th St&Potrero Ave SW-NS/BZ","16STPOT0","16STPOTR","3296","37.765764","-122.407612","1","POTRERO AVE","16TH ST","NS","SW","BZ","0","1757027498000","16408941","150","9","POINT (-122.407612 37.765764)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102811","Executive Park W-MB/SB","EXECPAR1","EXECPARK","4575","37.709831","-122.392893",,,"THOMAS MELLON CIR","MB","WE",,"0","1757027498000","16410472","150","10","POINT (-122.392893 37.709831)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102933","Eureka St&21ST St SE-NS/PS","ERKA21SE","ERKA21ST","4539","37.755813","-122.43773",,"21ST ST","EUREKA ST","NS","SE",,"0","1757027498000","16411149","150","8","POINT (-122.43773 37.755813)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103769","Diamond St&Conrad St NW-FS/SB","DIAMCON1","DIAMCONR","4392","37.7383","-122.4363",,"CONRAD ST","DIAMOND ST","FS","NW","FL","0","1757027498000","16414024","150","8","POINT (-122.4363 37.7383)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103020","Geary Blvd&Webster St NE-NS/BZ","GEARWEB0","GEARWEBS","4769","37.784641","-122.431021",,"WEBSTER ST","GEARY BLVD","NS","NE","BZ","0","1757027498000","16411008","150","5","POINT (-122.431021 37.784641)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103441","126 Miraloma Dr SW-FS/SB","MIRA 120","MIRA 126","5513","37.737744","-122.461458",,"BENGAL ALY","MIRALOMA DR","FS","SW",,"0","1757027498000","16412441","150","7","POINT (-122.461458 37.737744)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104215","Sloat Blvd&36th Ave NW-FS/BZ","SLOA36A0","SLOA36AV","6442","37.734051","-122.493417",,"36TH AVE","SLOAT BLVD","FS","NW","BZ","0","1757027498000","16416251","150","4","POINT (-122.493417 37.734051)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103498","Lincoln Way&21st Ave NW-FS/BZ","LWAY21A0","LWAY21AV","5310","37.765428","-122.479696",,"21ST AVE","LINCOLN WY","FS","NW","BZ","0","1757027498000","16412760","150","4","POINT (-122.479696 37.765428)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104728","Clayton St&Frederick St SE-NS/PS","CLTNFRE1","CLTNFRED","4078","37.76694","-122.447917",,"FREDERICK ST","CLAYTON ST","NS","SE",,"0","1757027498000","16416709","150","8","POINT (-122.447917 37.76694)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105330","Ocean Ave&Cerritos Ave W-NS/SB","OCENCERT","OCENCERT","7103","37.72722","-122.46678",,"CERRITOS AVE","OCEAN AVE","NS","WE",,"0","1757027498000","16417615","150","7","POINT (-122.46678 37.72722)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103239","Lombard St&Divisadero St SE-FS/BZ","LOMBDIV1","LOMBDIVI","5272","37.798971","-122.442482",,"SCOTT ST","LOMBARD ST","NS","SW","BZ","0","1757027498000","16411770","150","2","POINT (-122.442482 37.798971)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104200","San Jose Ave&Farallones St S-NS/SB","S.J.FAR0","S.J.FARA","6259","37.713957","-122.452281",,"FARALLONES ST","SAN JOSE AVE","NS","SO",,"0","1757027498000","16416195","150","11","POINT (-122.452281 37.713957)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105251","Crestline Dr&Burnett Ave NW-FS/BZ","CRSTBRNT","CRSTBRNT","7020","37.7493","-122.44508",,"BURNETT AVE","CRESTLINE DR","FS","NW",,"0","1757027498000","16414599","150","8","POINT (-122.44508 37.7493)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104965","Potrero Ave&24th St SW-FS/BZ","POTR24S0","POTR24ST","6039","37.75267","-122.40649",,"24TH ST","POTRERO AVE","FS","SW","BZ","0","1757027498000","16415797","150","9","POINT (-122.40649 37.75267)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102427","Bush St&Hyde St SE-FS/BZ","BUSHHYD0","BUSHHYDE","3812","37.78915","-122.41658",,"HYDE ST","BUSH ST","FS","SE","BZ","0","1757027498000","16409438","150","3","POINT (-122.41658 37.78915)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102315","22nd Ave&Kirkham St SE-NS/PS","22AVKIR1","22AVKIRK","3427","37.759592","-122.47998",,"KIRKHAM ST","22ND AVE","NS","SE",,"0","1757027498000","16409164","150","4","POINT (-122.47998 37.759592)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102768","Geneva Ave&Santos St SE-FS/BZ","GNVASANE","GNVASANT","4899","37.708371","-122.419887",,"SANTOS ST","GENEVA ST","FS","SE","BZ","0","1757027498000","16410771","150","10","POINT (-122.419887 37.708371)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105048","Clayton St&Deming St SE-NS/PS","CLTNDEMG","CLTNDEMG","8164","37.760299","-122.446297",,"DEMING ST","CLAYTON ST","NS","SE",,"0","1757027498000","16419920","150","8","POINT (-122.446297 37.760299)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104439","Turk St&Stanyan St NW-FS/BZ","TURKSTA0","TURKSTAN","6731","37.777637","-122.455367",,"STANYAN ST","TURK BLVD","FS","NW","BZ","0","1757027498000","16418276","150","1","POINT (-122.455367 37.777637)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105293","Divisadero St&Geary Blvd NE-FS/BZ","DIVIGEA1","DIVIGEAR","4421","37.783375","-122.439412","1","GEARY BLVD","DIVISADERO ST","FS","NE","BZ","0","1757027498000","16417317","150","5","POINT (-122.439412 37.783375)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103295","Lombard St&Laguna St SE-FS/SB","LOMBLGN0","LOMBLGNA","5281","37.800442","-122.430937",,"OCTAVIA ST","LOMBARD ST","NS","SW",,"0","1757027498000","16412014","150","2","POINT (-122.430937 37.800442)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104329","Sacramento St&Van Ness Ave NE-NS","SACOV.N0","SACOV.N.","6317","37.79141","-122.42227",,"VAN NESS AVE","SACRAMENTO ST","NS","NE","BZ","0","1757027498000","16416317","150","3","POINT (-122.42227 37.79141)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102741","Columbus Ave&Broadway N-FS/BZ","COLMBDW0","COLMBDWY","4101","37.798123","-122.406897",,"BROADWAY","COLUMBUS AVE","FS","NO","BZ","0","1757027498000","16410314","150","3","POINT (-122.406897 37.798123)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105128","Hyde St&Bay St E-MI","HYDEBAY0","HYDEBAY","5059","37.804795","-122.4201",,"BAY ST","HYDE ST","MI","EA",,"0","1757027498000","16418901","150","3","POINT (-122.4201 37.804795)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104577","Middle Point Rd&Memory Lane SE-NS/SB","MDPTMEML",,"7187","37.734388","-122.379358",,"HARE ST","MIDDLE POINT RD","NS","SE","SB","0","1757027498000","16416587","150","10","POINT (-122.379358 37.734388)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103887","Topeka Ave&Venus St W-NS/BZ","TPKAVEN1","TPKAVENU","6705","37.73201","-122.39592",,"VENUS ST","TOPEKA AVE","NS","WE","BZ","0","1757027498000","16414751","150","10","POINT (-122.39592 37.73201)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105179","Plymouth Ave&Monterey Blvd NW-NS/PS","PLYMMTR0","PLYMMTRY","5973","37.73111","-122.45753",,"MONTEREY BLVD","PLYMOUTH AVE","NS","NW",,"0","1757027498000","16417204","150","7","POINT (-122.45753 37.73111)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104554","Presidio Ave&California St NW-NS/BZ","PRESCAL0","PRESCALI","6089","37.787676","-122.446965",,"SACRAMENTO ST","PRESIDIO AVE","NS","NW","BZ","0","1757027498000","16415443","150","2","POINT (-122.446965 37.787676)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103756","Powell St&Beach St SE-NS/BZ","POWLBEC1","POWLBECH","7038","37.807639","-122.412141",,"STOCKTON ST","BEACH ST","NS","SE","BZ","0","1757027498000","16413964","150","3","POINT (-122.412141 37.807639)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102142","8th St&Harrison St S-FS/BI",".8STHAR0","8STHARR","3206","37.773536","-122.408376",,"HARRISON ST","8TH ST","FS","SO","BZ","0","1757027498000","16408976","150","6","POINT (-122.408376 37.773536)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102429","California St&Pierce St NW-FS/BZ","CALIPIE0","CALIPIER","3884","37.788518","-122.437484",,"PIERCE ST","CALIFORNIA ST","FS","NW","BZ","0","1757027498000","16409441","150","2","POINT (-122.437484 37.788518)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103918","Steiner St&Vallejo St SE-MI/PS","STEIVAL1","STEIVALL","6492","37.794911","-122.436669",,"VALLEJO ST","STEINER ST","NS","SE",,"0","1757027498000","16414458","150","2","POINT (-122.436669 37.794911)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104008","Sansome St&Washington St NE-FS/BZ","SANSWAS0","SANSWASH","6337","37.79597","-122.40165",,"WASHINGTON ST","SANSOME ST","FS","NE","BZ","0","1757027498000","16416069","150","3","POINT (-122.40165 37.79597)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104100","Van Ness Ave&Bay St NE-FS/BZ","V N BAY1","V N FNCO","6806","37.804287","-122.424996",,"BAY ST","VAN NESS AVE","FS","NE","BZ","0","1757027498000","16416086","150","2","POINT (-122.424996 37.804287)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104986","Chestnut St&Pierce St SW-NS/BZ","CHESPIE1","CHESPIER","3953","37.80031","-122.439616",,"PIERCE ST","CHESTNUT ST","NS","SW","BZ","0","1757027498000","16415858","150","2","POINT (-122.439616 37.80031)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104968","Palou Ave&Jennings St W-NS/PS","PALUJEN0","PALUJENN","5871","37.73082","-122.38542",,"JENNINGS ST","PALOU AVE","NS","WE",,"0","1757027498000","16415812","150","10","POINT (-122.38542 37.73082)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103784","16th Ave&Pacheco St SE-NS/PS","16AVPAC1","16AVPACH","3280","37.75054","-122.47295",,"PACHECO ST","16TH AVE","NS","SE","FL","0","1757027498000","16414385","150","7","POINT (-122.47295 37.75054)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103576","Parnassus Ave&Shrader St SW-NS/PS","PARNSHR1","PARNSHRA","5894","37.764602","-122.451298",,"SHRADER ST","PARNASSUS AVE","NS","SW",,"0","1757027498000","16413229","150","8","POINT (-122.451298 37.764602)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103981","Woodside Ave&Portola Dr N-FS/BZ","WDSDPOR1","WDSDPORT","6937","37.745766","-122.452431",,"PORTOLA DR","WOODSIDE AVE","FS","NO","BZ","0","1757027498000","16414863","150","7","POINT (-122.452431 37.745766)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104000","Myra Way&Omar Way SE-NS/SB","MYRAOMA0","MYRAOMAR","5455","37.739244","-122.450357",,"OMAR WAY","MYRA WAY","NS","SE",,"0","1757027498000","16416029","150","7","POINT (-122.450357 37.739244)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102517","Cole St&Alma St SE-NS/PS","COLEALM1","COLEALMA","4090","37.76313","-122.44938",,"ALMA ST","COLE ST","NS","SE",,"0","1757027498000","16409985","150","8","POINT (-122.44938 37.76313)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104143","Embarcadero Station Outbound","EMBSTA0",,"7217","37.79271","-122.39715",,"DAVIS ST","MARKET ST",,"NW",,"0","1757027498000","16418004","150","3","POINT (-122.39715 37.79271)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104447","San Bruno Ave&Mansell St W-NS/BZ","SBROMAN0","SBROMANS","6361","37.72175","-122.40127",,"MANSELL ST","SAN BRUNO AVE","NS","NW",,"0","1757027498000","16418305","150","9","POINT (-122.40127 37.72175)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104032","Eddy St&Laguna St SE-FS/BZ","EDDYLGN1","EDDYLGNA","4485","37.782017","-122.427227",,"LAGUNA ST","EDDY ST","FS","SE","BZ","0","1757027498000","16417919","150","5","POINT (-122.427227 37.782017)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103112","Foerster St&Teresita Blvd SE-NS/PS","FOERTER1","FOERTERE","4654","37.734194","-122.448799",,"TERESITA BLVD","FOERSTER ST","NS","SE",,"0","1757027498000","16411284","150","7","POINT (-122.448799 37.734194)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102627","Fowler Ave&Portola Dr S-FS/SB","FWLRPOR0","FWLRPORT","4238","37.744356","-122.453233",,"PORTOLA DR","FOWLER AVE","FS","SO",,"0","1757027498000","16410435","150","7","POINT (-122.453233 37.744356)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104430","Park Presidio Blvd&Fulton St NW-NS","PKPRFUL2","PKPRFULT","5951","37.77327","-122.47191",,"FULTON ST","PARK PRESIDIO BLVD","NS","NW","FL","0","1757027498000","16418224","150","1","POINT (-122.47191 37.77327)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103450","Ocean Ave&Howth St NW-FS/PS","OCENHOW0","OCENHOWT","5790","37.723022","-122.449784","1","HOWTH ST","OCEAN AVE","FS","NW",,"0","1757027498000","16412495","150","11","POINT (-122.449784 37.723022)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102808","Excelsior Ave&Mission St S-FS/BZ","EXCLMIS0","EXCLMISS","4572","37.726162","-122.433577",,"MISSION ST","EXCELSIOR AVE","FS","SO","BZ","0","1757027498000","16410469","150","11","POINT (-122.433577 37.726162)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102428","California St&Montgomery St SW-NS","CALIMTG0","CALIMTGY","3882","37.792762","-122.402908",,"MONTGOMERY ST","CALIFORNIA ST","NS","NE",,"0","1757027498000","16409439","150","3","POINT (-122.402908 37.792762)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104539","Woolsey St&University St NE-NS","WLSYUNI0","WLSYUNIV","6980","37.72271","-122.41238",,"UNIVERSITY ST","WOOLSEY ST","NS","NE","FL","0","1757027498000","16415402","150","9","POINT (-122.41238 37.72271)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103030","Felton St&Madison St SE-FS","FELTMAD1","FELTMADI","4590","37.72543","-122.42211",,"MADISON ST","FELTON ST","FS","SE","FL","0","1757027498000","16411043","150","11","POINT (-122.42211 37.72543)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102945","Larkin St&Golden Gate Ave NE-FS/BZ","LARKG G1","LARKG G","4847","37.781693","-122.417106",,"GOLDEN GATE AVE","LARKIN ST","FS","NE","BZ","0","1757027498000","16411176","150","5","POINT (-122.417106 37.781693)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103641","Quintara St&28th Ave SW-NS/PS","QUIN28A1","QUIN28AV","6151","37.74816","-122.48586",,"28TH AVE","QUINTARA ST","NS","SW","FL","0","1757027498000","16413577","150","4","POINT (-122.48586 37.74816)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105170","Van Ness Ave&Union St NS-S/SI","V N UNI3",,"8096","37.798514","-122.423955",,"UNION ST","VAN NESS AVE",,,,"0","1757027498000","16417191","150","3","POINT (-122.423955 37.798514)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104584","Williams Ave&Reddy St NE-NS","WLMSRED0","WLMSREDY","6970","37.72973","-122.39525",,"REDDY ST","WILLIAMS AVE","NS","NE","FL","0","1757027498000","16416609","150","10","POINT (-122.39525 37.72973)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102604","California St&Larkin St SW-NS","CALILAR1","CALILARK","3874","37.7907","-122.41916",,"LARKIN ST","CALIFORNIA ST","NS","SW",,"0","1757027498000","16409957","150","3","POINT (-122.41916 37.7907)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102743","Columbus Ave&Francisco St N-FS/BZ","COLMFNC0","COLMFNCO","4106","37.804517","-122.416167",,"FRANCISCO ST","COLUMBUS AVE","FS","NO","BZ","0","1757027498000","16410325","150","3","POINT (-122.416167 37.804517)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102330","18th St&Noe St NE-NS/PS","18STNOE1","18STNOE","3340","37.761094","-122.432688",,"NOE ST","18TH ST","NS","NE",,"0","1757027498000","16409189","150","8","POINT (-122.432688 37.761094)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103280","Haight St&Fillmore St SE-FS/BB","HAITFIL1","HAITFILL","4953","37.772095","-122.430347",,"WEBSTER ST","HAIGHT ST","FS","SE","BZ","0","1757027498000","16411944","150","5","POINT (-122.430347 37.772095)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103214","Gilman Ave&3rd St E-NS/PS","GLMN 3S1","GLMN 3ST","4783","37.722458","-122.395415",,"3RD ST","GILMAN AVE","NS","EA",,"0","1757027498000","16411666","150","10","POINT (-122.395415 37.722458)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102174","19th Ave&Taraval St SW-FS/BB","19AVTAR2","19AVTARA","3395","37.742586","-122.475737",,"TARAVAL ST","19TH AVE","NS","NW","BZ","1","1757027498000","16408628","150","4","POINT (-122.475737 37.742586)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103124","Judah St&12th Ave SW-NS/SI","JUDA12A1","JUDA12AV","5196","37.761988","-122.469526",,"12TH AVE","JUDAH ST","NS","SW","SI","0","1757027498000","16411315","150","7","POINT (-122.469526 37.761988)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104139","Persia Ave&Athens St E-NS/PS","PERSATH1","PERSATHN","5907","37.720112","-122.429467",,"ATHENS ST","PERSIA AVE","NS","WE",,"0","1757027498000","16417996","150","11","POINT (-122.429467 37.720112)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103810","Turk St&Parker Ave SW-NS/BZ","TURKPRK1","TURKPRKR","6728","37.777754","-122.453476",,"PARKER AVE","TURK BLVD","NS","SW","BZ","0","1757027498000","16417343","150","1","POINT (-122.453476 37.777754)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104406","25th Ave&Geary Blvd SE-NS/BZ","25AVGEA0","25AVGEAR","3501","37.779925","-122.484619",,"GEARY BLVD","25TH AVE","NS","SE","BZ","0","1757027498000","16415234","150","1","POINT (-122.484619 37.779925)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104299","Sacramento St&Franklin St NE-NS/BZ","SACOFRK0","SACOFRKL","6297","37.79118","-122.42407",,"FRANKLIN ST","SACRAMENTO ST","NS","NE","BZ","0","1757027498000","16415185","150","2","POINT (-122.42407 37.79118)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
